Symbol,Strategy,Direction,EntryTime,ExitTime,EntryPrice,ExitPrice,PnL%,ExitReason,HoldingMin
ADAUSDT,TripleEMA-MTF,short,2025-03-27T05:45:00.000Z,2025-03-27T08:30:00.000Z,0.7358319,0.7305495347180583,0.54,ATR Stop,165
ADAUSDT,TripleEMA-MTF,short,2025-03-27T10:15:00.000Z,2025-03-27T10:45:00.000Z,0.73133415,0.7389767457656177,-1.23,ATR Stop,30
ADAUSDT,TripleEMA-MTF,short,2025-03-27T11:30:00.000Z,2025-03-27T13:00:00.000Z,0.73193385,0.7365868053762743,-0.82,ATR Stop,90
ADAUSDT,TripleEMA-MTF,short,2025-03-27T21:45:00.000Z,2025-03-28T05:45:00.000Z,0.7325335500000001,0.7016987237799219,4.03,ATR Stop,480
ADAUSDT,TripleEMA-MTF,short,2025-03-28T21:15:00.000Z,2025-03-28T22:00:00.000Z,0.69735115,0.6986073473116922,-0.36,ATR Stop,45
ADAUSDT,TripleEMA-MTF,short,2025-03-30T05:45:00.000Z,2025-03-30T09:15:00.000Z,0.6786605000000001,0.6721621525494366,0.78,ATR Stop,210
ADAUSDT,TripleEMA-MTF,short,2025-04-05T20:45:00.000Z,2025-04-06T00:15:00.000Z,0.6478759000000001,0.6486989799966223,-0.31,ATR Stop,210
ADAUSDT,TripleEMA-MTF,short,2025-04-09T06:15:00.000Z,2025-04-09T07:15:00.000Z,0.55662155,0.5659374558194071,-1.85,ATR Stop,60
ADAUSDT,TripleEMA-MTF,short,2025-04-14T01:15:00.000Z,2025-04-14T02:30:00.000Z,0.6404796,0.6421987756846391,-0.45,ATR Stop,75
ADAUSDT,TripleEMA-MTF,short,2025-04-14T21:00:00.000Z,2025-04-14T21:45:00.000Z,0.6337829500000001,0.6398437588819601,-1.14,ATR Stop,45
ADAUSDT,TripleEMA-MTF,short,2025-04-16T12:30:00.000Z,2025-04-16T12:30:00.000Z,0.5953022,0.6039374238679645,-1.63,ATR Stop,0
ADAUSDT,TripleEMA-MTF,short,2025-04-16T19:15:00.000Z,2025-04-16T19:30:00.000Z,0.60879545,0.6137066999999999,-0.99,EMA Cross,15
ADAUSDT,TripleEMA-MTF,short,2025-04-18T05:00:00.000Z,2025-04-18T05:45:00.000Z,0.6135930500000001,0.6154011291664191,-0.47,ATR Stop,45
ADAUSDT,TripleEMA-MTF,short,2025-04-18T10:15:00.000Z,2025-04-18T10:15:00.000Z,0.6138929,0.6161078999999999,-0.54,EMA Cross,0
ADAUSDT,TripleEMA-MTF,short,2025-04-21T21:30:00.000Z,2025-04-22T00:15:00.000Z,0.62338815,0.6264417186057687,-0.67,ATR Stop,165
ADAUSDT,TripleEMA-MTF,short,2025-04-22T01:15:00.000Z,2025-04-22T01:15:00.000Z,0.62258855,0.626313,-0.78,EMA Cross,0
ADAUSDT,TripleEMA-MTF,long,2025-04-23T11:30:00.000Z,2025-04-23T13:30:00.000Z,0.7041518999999999,0.698624295248122,-0.97,ATR Stop,120
ADAUSDT,TripleEMA-MTF,long,2025-04-24T17:45:00.000Z,2025-04-24T19:45:00.000Z,0.71785875,0.7146289983940507,-0.63,ATR Stop,120
ADAUSDT,TripleEMA-MTF,long,2025-04-25T01:15:00.000Z,2025-04-25T04:30:00.000Z,0.7195596,0.7155561828676219,-0.74,ATR Stop,195
ADAUSDT,TripleEMA-MTF,long,2025-04-25T06:30:00.000Z,2025-04-25T07:15:00.000Z,0.7209603,0.7176071127436763,-0.65,ATR Stop,45
ADAUSDT,TripleEMA-MTF,long,2025-04-25T09:30:00.000Z,2025-04-25T10:30:00.000Z,0.7235615999999999,0.7169695348210753,-1.09,ATR Stop,60
ADAUSDT,TripleEMA-MTF,long,2025-04-25T19:30:00.000Z,2025-04-25T22:45:00.000Z,0.72106035,0.7182353304909691,-0.57,ATR Stop,195
ADAUSDT,TripleEMA-MTF,long,2025-04-26T00:45:00.000Z,2025-04-26T02:30:00.000Z,0.72106035,0.7248871416743248,0.35,ATR Stop,105
ADAUSDT,TripleEMA-MTF,long,2025-04-29T08:45:00.000Z,2025-04-29T10:00:00.000Z,0.7121559,0.70924869858912,-0.59,ATR Stop,75
ADAUSDT,TripleEMA-MTF,long,2025-05-02T07:45:00.000Z,2025-05-02T09:45:00.000Z,0.7109553,0.7074153169292285,-0.68,ATR Stop,120
ADAUSDT,TripleEMA-MTF,long,2025-05-09T12:45:00.000Z,2025-05-09T13:45:00.000Z,0.7859927999999999,0.7794101000000001,-1.02,EMA Cross,60
ADAUSDT,TripleEMA-MTF,long,2025-05-09T21:15:00.000Z,2025-05-09T22:30:00.000Z,0.7859927999999999,0.776448365563701,-1.39,ATR Stop,75
ADAUSDT,TripleEMA-MTF,long,2025-05-10T00:45:00.000Z,2025-05-10T03:15:00.000Z,0.78849405,0.7943267558362257,0.56,ATR Stop,150
ADAUSDT,TripleEMA-MTF,long,2025-05-10T22:15:00.000Z,2025-05-10T22:15:00.000Z,0.82211085,0.815592,-0.97,EMA Cross,0
ADAUSDT,TripleEMA-MTF,long,2025-05-12T18:00:00.000Z,2025-05-12T18:30:00.000Z,0.8226111,0.8113431947352747,-1.55,ATR Stop,30
ADAUSDT,TripleEMA-MTF,long,2025-05-14T00:15:00.000Z,2025-05-14T01:45:00.000Z,0.82771365,0.8202378819062422,-1.08,ATR Stop,90
ADAUSDT,TripleEMA-MTF,long,2025-05-14T07:15:00.000Z,2025-05-14T07:15:00.000Z,0.8268132,0.8174446955465121,-1.31,ATR Stop,0
ADAUSDT,TripleEMA-MTF,long,2025-05-23T04:00:00.000Z,2025-05-23T05:30:00.000Z,0.8224109999999999,0.8120218199386863,-1.44,ATR Stop,90
ADAUSDT,TripleEMA-MTF,short,2025-05-25T11:00:00.000Z,2025-05-25T11:00:00.000Z,0.73473245,0.7419708,-1.17,EMA Cross,0
ADAUSDT,TripleEMA-MTF,short,2025-05-28T09:00:00.000Z,2025-05-28T11:30:00.000Z,0.7497249500000001,0.7486484477743889,-0.04,ATR Stop,150
ADAUSDT,TripleEMA-MTF,short,2025-05-29T03:00:00.000Z,2025-05-29T03:15:00.000Z,0.74892535,0.7527761999999999,-0.69,EMA Cross,15
ADAUSDT,TripleEMA-MTF,short,2025-05-29T04:45:00.000Z,2025-05-29T05:15:00.000Z,0.749625,0.7529763,-0.63,EMA Cross,30
ADAUSDT,TripleEMA-MTF,short,2025-05-29T08:00:00.000Z,2025-05-29T15:45:00.000Z,0.7483256500000001,0.7321731836004169,1.98,ATR Stop,465
ADAUSDT,TripleEMA-MTF,short,2025-05-30T17:15:00.000Z,2025-05-31T07:15:00.000Z,0.6918539,0.6719062884116009,2.70,ATR Stop,840
ADAUSDT,TripleEMA-MTF,short,2025-05-31T19:30:00.000Z,2025-05-31T22:45:00.000Z,0.6809593500000001,0.6800792437663662,-0.05,ATR Stop,195
ADAUSDT,TripleEMA-MTF,short,2025-06-05T09:30:00.000Z,2025-06-05T21:45:00.000Z,0.6740628000000001,0.6333879176365339,5.85,ATR Stop,735
ADAUSDT,TripleEMA-MTF,short,2025-06-08T03:45:00.000Z,2025-06-08T05:45:00.000Z,0.65737115,0.6585815912483465,-0.36,ATR Stop,120
ADAUSDT,TripleEMA-MTF,short,2025-06-13T09:00:00.000Z,2025-06-13T10:15:00.000Z,0.6282857000000001,0.63841905,-1.79,EMA Cross,75
ADAUSDT,TripleEMA-MTF,short,2025-06-13T12:45:00.000Z,2025-06-13T16:00:00.000Z,0.63278345,0.63761865,-0.94,EMA Cross,195
ADAUSDT,TripleEMA-MTF,short,2025-06-13T21:15:00.000Z,2025-06-13T23:00:00.000Z,0.6332832,0.6387191999999999,-1.04,EMA Cross,105
ADAUSDT,TripleEMA-MTF,short,2025-06-14T01:00:00.000Z,2025-06-14T16:00:00.000Z,0.63438265,0.6244276678620119,1.39,ATR Stop,900
